datahora_extracao,indicador,valor,unidade,fonte
28/07/2026 10:32,Nível Guaiba_PortoAlegre_CaisMaua,1.65,m,ANA / fallback
28/07/2026 10:32,Tendência 48h Guaiba_PortoAlegre_CaisMaua,-0.2,m/48h,ANA
28/07/2026 10:32,Nível Rio_Gravatai,4.69,m,ANA / fallback
28/07/2026 10:32,Tendência 48h Rio_Gravatai,0.07,m/48h,ANA
28/07/2026 10:32,Nível Rio_dos_Sinos_SaoLeopoldo,4.58,m,ANA / fallback
28/07/2026 10:32,Tendência 48h Rio_dos_Sinos_SaoLeopoldo,0.03,m/48h,ANA
28/07/2026 10:32,Nível Rio_Cai,4.4,m,ANA / fallback
28/07/2026 10:32,Tendência 48h Rio_Cai,-0.61,m/48h,ANA
28/07/2026 10:32,Nível Rio_Cai_Montenegro,2.78,m,ANA / fallback
28/07/2026 10:32,Tendência 48h Rio_Cai_Montenegro,-1.1,m/48h,ANA
28/07/2026 10:32,Nível Rio_Cai_NovaPalmira,2.14,m,ANA / fallback
28/07/2026 10:32,Tendência 48h Rio_Cai_NovaPalmira,0.39,m/48h,ANA
28/07/2026 10:32,Nível Rio_Jacui_Triunfo,9.19,m,ANA / fallback
28/07/2026 10:32,Tendência 48h Rio_Jacui_Triunfo,0.69,m/48h,ANA
28/07/2026 10:32,Cota de Atenção (Guaíba),2.05,m,Plano Contingência
28/07/2026 10:32,Cota de Alerta (Guaíba),2.5,m,Plano Contingência
28/07/2026 10:32,Cota de Inundação (Guaíba),3.0,m,Plano Contingência
28/07/2026 10:32,acumulado_obs_24h_mm,38.5,mm,Open-Meteo
28/07/2026 10:32,acumulado_obs_72h_mm,48.7,mm,Open-Meteo
28/07/2026 10:32,acumulado_obs_7d_mm,132.4,mm,Open-Meteo
28/07/2026 10:32,previsto_24h_mm,45.6,mm,Open-Meteo
28/07/2026 10:32,previsto_48h_mm,45.6,mm,Open-Meteo
28/07/2026 10:32,previsto_72h_mm,45.6,mm,Open-Meteo
28/07/2026 10:32,dias_chuva_intensa_5d,0,dias,Open-Meteo
28/07/2026 10:32,Aviso INMET (máx severidade),,-,INMET
28/07/2026 10:32,Qtd avisos INMET vigentes,0,un,INMET
28/07/2026 10:32,Chuva observada 24h,51.6,mm,ANA Gravataí (Passo das Canoas) (pluviômetro telemétrico)
