datahora_extracao,indicador,valor,unidade,fonte
29/07/2026 09:53,Nível Guaiba_PortoAlegre_CaisMaua,1.94,m,ANA / fallback
29/07/2026 09:53,Tendência 48h Guaiba_PortoAlegre_CaisMaua,0.23,m/48h,ANA
29/07/2026 09:53,Nível Rio_Gravatai,4.81,m,ANA / fallback
29/07/2026 09:53,Tendência 48h Rio_Gravatai,0.18,m/48h,ANA
29/07/2026 09:53,Nível Rio_dos_Sinos_SaoLeopoldo,4.75,m,ANA / fallback
29/07/2026 09:53,Tendência 48h Rio_dos_Sinos_SaoLeopoldo,0.22,m/48h,ANA
29/07/2026 09:53,Nível Rio_Cai,11.53,m,ANA / fallback
29/07/2026 09:53,Tendência 48h Rio_Cai,7.5,m/48h,ANA
29/07/2026 09:53,Nível Rio_Cai_Montenegro,6.13,m,ANA / fallback
29/07/2026 09:53,Tendência 48h Rio_Cai_Montenegro,3.25,m/48h,ANA
29/07/2026 09:53,Nível Rio_Cai_NovaPalmira,5.13,m,ANA / fallback
29/07/2026 09:53,Tendência 48h Rio_Cai_NovaPalmira,3.44,m/48h,ANA
29/07/2026 09:53,Nível Rio_Jacui_Triunfo,9.47,m,ANA / fallback
29/07/2026 09:53,Tendência 48h Rio_Jacui_Triunfo,0.36,m/48h,ANA
29/07/2026 09:53,Cota de Atenção (Guaíba),2.05,m,Plano Contingência
29/07/2026 09:53,Cota de Alerta (Guaíba),2.5,m,Plano Contingência
29/07/2026 09:53,Cota de Inundação (Guaíba),3.0,m,Plano Contingência
29/07/2026 09:53,acumulado_obs_24h_mm,23.4,mm,Open-Meteo
29/07/2026 09:53,acumulado_obs_72h_mm,71.2,mm,Open-Meteo
29/07/2026 09:53,acumulado_obs_7d_mm,96.2,mm,Open-Meteo
29/07/2026 09:53,previsto_24h_mm,0.1,mm,Open-Meteo
29/07/2026 09:53,previsto_48h_mm,0.1,mm,Open-Meteo
29/07/2026 09:53,previsto_72h_mm,0.1,mm,Open-Meteo
29/07/2026 09:53,dias_chuva_intensa_5d,0,dias,Open-Meteo
29/07/2026 09:53,Aviso INMET (máx severidade),Laranja,-,INMET
29/07/2026 09:53,Qtd avisos INMET vigentes,3,un,INMET
